1,12,13,400,1
2,9,9,468,2
3,3,3,578,2
4,13,13,376,0
5,10,10,530,2
6,6,6,316,0
7,4,4,556,2
8,2,2,493,2
9,11,11,578,2
10,7,7,559,2
11,8,8,644,2
12,5,5,334,0
13,1,1,581,2
14,2,2,529,2
15,10,10,783,2
16,9,6,539,1
17,13,13,580,2
18,5,5,421,2
19,12,12,591,2
20,6,6,393,0
21,7,7,530,2
22,11,11,860,2
23,1,1,760,2
24,4,4,588,2
25,8,8,557,2
26,3,11,559,1
27,9,9,554,2
28,10,10,525,2
29,3,3,623,2
30,12,12,634,2
31,4,4,517,2
32,7,7,490,2
33,13,13,445,2
34,8,8,460,2
35,2,2,479,2
36,1,1,523,2
37,6,13,499,1
38,11,3,488,1
39,5,5,343,0
40,8,8,502,2
41,11,3,517,1
42,9,9,586,2
43,7,7,726,2
44,10,10,573,2
45,3,3,619,2
