1,4,4,472,0
2,9,9,464,0
3,13,13,385,0
4,5,5,370,0
5,1,1,553,2
6,6,6,429,0
7,11,11,1044,3
8,10,10,566,2
9,7,7,485,0
10,2,2,522,2
11,8,8,481,0
12,12,12,612,2
13,3,3,589,2
14,3,3,459,0
15,13,13,321,0
16,9,9,482,0
17,2,2,479,0
18,6,6,310,0
19,11,11,559,2
20,4,4,385,0
21,8,8,447,0
22,5,5,304,0
23,10,10,516,2
24,12,12,473,0
25,7,7,647,2
26,1,1,615,2
27,10,10,502,2
28,13,13,484,0
29,9,9,607,2
30,4,4,373,0
31,12,12,469,0
32,5,5,346,0
33,3,3,509,2
34,8,8,470,0
35,7,7,482,0
36,1,1,492,0
37,2,2,611,2
38,11,11,523,2
39,6,13,550,1
40,7,7,542,2
41,11,11,638,2
42,2,2,546,2
43,13,13,433,0
44,3,3,621,2
45,9,9,605,2
