1,3,3,510,0
2,13,13,352,0
3,11,11,605,2
4,6,6,420,0
5,10,10,560,0
6,9,9,500,0
7,8,8,489,0
8,1,1,492,0
9,4,4,535,0
10,2,2,558,0
11,7,7,457,0
12,5,5,351,0
13,12,12,559,0
14,3,3,597,0
15,10,10,598,0
16,7,7,837,3
17,13,13,447,0
18,4,4,391,0
19,6,6,411,0
20,5,5,307,0
21,1,1,484,0
22,12,12,554,0
23,9,9,693,2
24,8,8,478,0
25,2,2,501,0
26,11,11,707,2
27,7,7,530,0
28,2,2,471,0
29,1,1,531,0
30,4,4,506,0
31,11,11,649,2
32,10,10,552,0
33,6,6,465,0
34,5,5,309,0
35,9,6,392,1
36,13,13,439,0
37,12,12,501,0
38,8,8,478,0
39,3,3,524,0
40,3,3,613,2
41,4,4,498,0
42,10,10,542,0
43,7,7,513,0
44,9,9,506,0
45,2,2,456,0
