1,10,10,450,0
2,6,6,397,0
3,5,5,405,0
4,9,9,453,0
5,2,2,419,0
6,1,1,485,0
7,11,11,545,0
8,8,8,488,0
9,13,9,486,1
10,7,7,521,0
11,4,4,410,0
12,3,3,493,0
13,12,12,523,0
14,13,13,483,0
15,6,6,547,0
16,1,1,517,0
17,8,8,575,0
18,5,5,437,0
19,12,12,479,0
20,2,2,466,0
21,11,3,545,1
22,3,3,535,0
23,7,7,477,0
24,4,4,416,0
25,10,10,483,0
26,9,9,494,0
27,4,4,401,0
28,13,13,523,0
29,12,12,481,0
30,9,9,467,0
31,5,5,407,0
32,2,2,432,0
33,11,11,556,0
34,8,8,486,0
35,1,1,432,0
36,7,7,448,0
37,3,2,746,1
38,6,6,456,0
39,10,10,446,0
40,9,9,470,0
41,2,2,454,0
42,7,7,437,0
43,3,3,625,2
44,5,5,396,0
45,1,1,443,0
