1,4,4,417,0
2,17,17,464,0
3,14,14,455,0
4,12,12,467,0
5,13,13,480,0
6,2,2,556,2
7,15,9,485,1
8,3,3,550,2
9,6,6,375,0
10,8,8,457,0
11,16,8,620,1
12,1,1,507,2
13,9,9,398,0
14,11,3,530,1
15,7,7,552,2
16,5,5,363,0
17,10,10,537,2
18,8,8,436,0
19,16,8,472,1
20,1,1,429,0
21,12,12,429,0
22,5,5,370,0
23,2,2,463,0
24,17,7,477,1
25,9,9,410,0
26,3,3,481,0
27,14,14,440,0
28,10,10,563,2
29,13,13,399,0
30,15,15,482,0
31,4,4,571,2
32,11,3,503,1
33,6,6,468,0
34,7,7,484,0
35,8,8,440,0
36,14,14,450,0
37,5,5,390,0
38,7,7,434,0
39,12,12,421,0
40,15,14,467,1
41,9,9,485,0
42,11,3,556,1
43,2,2,476,0
44,4,4,440,0
45,1,1,480,0
