1,2,2,437,0
2,14,14,501,0
3,3,3,483,0
4,6,6,467,0
5,15,15,445,0
6,11,3,502,1
7,16,16,450,0
8,8,8,439,0
9,10,10,505,0
10,4,4,517,0
11,17,17,484,0
12,13,13,501,0
13,5,5,346,0
14,7,17,431,1
15,9,9,404,0
16,12,12,475,0
17,1,1,460,0
18,8,8,422,0
19,14,14,470,0
20,17,17,491,0
21,2,2,457,0
22,9,9,440,0
23,13,13,522,0
24,11,11,488,0
25,5,5,392,0
26,10,10,593,2
27,7,7,460,0
28,16,16,494,0
29,4,4,429,0
30,1,1,462,0
31,12,12,490,0
32,3,3,479,0
33,15,15,506,0
34,6,6,408,0
35,3,3,461,0
36,9,9,470,0
37,7,7,436,0
38,11,3,435,1
39,15,15,518,0
40,17,17,484,0
41,6,6,361,0
42,10,10,804,3
43,2,2,453,0
44,4,4,422,0
45,5,5,372,0
