1,3,3,441,0
2,15,15,606,2
3,6,6,366,0
4,9,9,405,0
5,11,11,426,0
6,8,8,387,0
7,14,14,449,0
8,5,5,374,0
9,13,13,447,0
10,10,10,631,3
11,12,12,441,0
12,7,7,459,0
13,17,17,572,0
14,16,16,450,0
15,2,2,467,0
16,1,1,461,0
17,4,4,395,0
18,8,8,443,0
19,13,13,740,3
20,6,6,389,0
21,12,12,489,0
22,10,10,545,0
23,5,5,395,0
24,3,3,366,0
25,11,11,456,0
26,1,1,485,0
27,7,7,449,0
28,9,9,440,0
29,14,14,475,0
30,16,16,455,0
31,15,15,466,0
32,2,2,424,0
33,17,17,487,0
34,4,4,425,0
35,14,14,483,0
36,11,11,459,0
37,4,4,410,0
38,1,1,472,0
39,13,13,463,0
40,6,6,400,0
41,8,8,402,0
42,16,16,483,0
43,15,15,481,0
44,17,17,500,0
45,7,7,439,0
