1,7,7,393,0
2,6,6,396,0
3,9,9,399,0
4,3,3,460,0
5,14,14,488,0
6,8,8,409,0
7,13,13,470,0
8,1,1,462,0
9,10,10,546,0
10,4,4,434,0
11,2,2,405,0
12,16,16,787,3
13,11,10,707,1
14,12,12,469,0
15,15,15,663,2
16,17,17,463,0
17,5,5,364,0
18,14,14,466,0
19,12,11,531,1
20,3,3,796,3
21,7,7,430,0
22,10,10,0,2
23,1,1,554,0
24,4,4,378,0
25,6,6,467,0
26,2,2,411,0
27,16,16,493,0
28,8,8,420,0
29,5,5,320,0
30,13,13,404,0
31,15,15,492,0
32,11,3,579,1
33,17,17,507,0
34,9,9,602,2
35,17,17,485,0
36,1,1,556,0
37,8,8,408,0
38,16,16,500,0
39,13,13,461,0
40,12,12,461,0
41,9,9,570,0
42,7,7,446,0
43,10,10,565,0
44,14,14,507,0
45,6,6,373,0
