1,1,1,421,2
2,14,14,415,2
3,9,9,432,2
4,4,4,380,0
5,13,13,341,0
6,15,15,518,2
7,16,16,455,2
8,11,3,454,1
9,10,2,464,1
10,2,2,511,2
11,6,6,415,2
12,8,8,470,2
13,12,12,427,2
14,3,3,654,2
15,17,17,439,2
16,5,5,305,0
17,7,7,525,2
18,15,15,479,2
19,4,4,394,2
20,1,1,523,2
21,9,9,429,2
22,16,16,457,2
23,10,10,506,2
24,6,6,372,0
25,17,7,457,1
26,12,12,495,2
27,13,13,419,2
28,5,5,291,0
29,3,3,478,2
30,11,3,454,1
31,14,14,715,3
32,2,2,424,2
33,8,8,419,2
34,7,7,425,2
35,3,3,550,2
36,16,16,0,2
37,4,4,402,2
38,6,6,353,0
39,13,13,337,0
40,9,9,461,2
41,1,1,427,2
42,15,15,478,2
43,12,12,496,2
44,8,8,411,2
45,7,7,562,2
