1,5,5,351,0
2,2,2,441,0
3,1,1,443,0
4,3,3,442,0
5,4,4,394,0
6,16,16,485,0
7,6,6,406,0
8,8,8,416,0
9,13,13,408,0
10,15,15,476,0
11,7,7,400,0
12,12,12,452,0
13,17,17,439,0
14,14,14,430,0
15,10,1,669,1
16,11,10,209,1
17,9,9,427,0
18,14,14,437,0
19,1,1,439,0
20,6,6,415,0
21,7,7,488,0
22,2,2,442,0
23,10,10,743,3
24,8,8,405,0
25,9,9,425,0
26,3,3,488,0
27,5,5,337,0
28,12,12,508,0
29,17,17,493,0
30,11,11,472,0
31,13,13,396,0
32,15,15,521,0
33,4,4,467,0
34,16,16,547,0
35,3,3,549,0
36,10,10,659,3
37,15,15,484,0
38,14,14,442,0
39,13,13,386,0
40,7,7,452,0
41,4,4,500,0
42,6,6,354,0
43,17,17,0,2
44,5,5,324,0
45,2,2,469,0
