1,1,1,465,0
2,11,11,678,3
3,8,8,423,0
4,3,3,430,0
5,7,7,450,0
6,6,6,419,0
7,12,12,445,0
8,13,13,487,0
9,5,5,431,0
10,4,4,389,0
11,9,9,449,0
12,10,10,542,2
13,2,2,429,0
14,6,6,331,0
15,5,5,315,0
16,3,3,462,0
17,12,12,446,0
18,7,7,440,0
19,10,10,498,0
20,1,1,505,0
21,2,2,440,0
22,4,4,404,0
23,13,13,480,0
24,9,9,403,0
25,8,8,439,0
26,11,11,493,0
27,9,9,403,0
28,4,4,365,0
29,8,8,417,0
30,12,12,459,0
31,10,10,557,2
32,2,2,422,0
33,7,7,473,0
34,11,11,506,0
35,1,1,486,0
36,5,5,358,0
37,3,3,441,0
38,6,6,408,0
39,13,13,473,0
40,3,3,431,0
41,10,10,505,0
42,2,2,434,0
43,9,9,456,0
44,11,11,502,0
45,5,5,353,0
