1,17,17,422,2
2,14,14,474,2
3,1,1,422,2
4,15,15,485,2
5,4,4,378,2
6,3,3,463,2
7,13,13,430,2
8,12,12,439,2
9,11,11,527,2
10,5,5,375,2
11,6,6,368,2
12,2,2,405,2
13,7,7,408,2
14,10,10,417,2
15,16,16,506,2
16,8,8,373,2
17,9,9,433,2
18,5,5,351,2
19,4,4,349,0
20,15,15,438,2
21,11,12,443,1
22,6,6,417,2
23,10,10,404,2
24,7,7,427,2
25,12,12,391,2
26,9,9,406,2
27,8,8,406,2
28,3,3,452,2
29,13,13,418,2
30,2,2,418,2
31,1,1,417,2
32,16,16,432,2
33,17,17,774,3
34,14,14,449,2
35,8,7,427,1
36,15,15,501,2
37,12,12,415,2
38,10,10,433,2
39,9,9,414,2
40,2,2,425,2
41,4,4,360,2
42,5,5,396,2
43,13,13,453,2
44,16,16,575,3
45,1,1,445,2
