1,13,13,451,0
2,5,5,378,0
3,14,14,482,0
4,2,2,420,0
5,3,3,535,2
6,7,7,401,0
7,4,4,379,0
8,15,14,502,1
9,1,1,459,0
10,6,12,423,1
11,16,16,654,3
12,17,17,496,0
13,12,12,410,0
14,9,9,518,2
15,8,15,638,1
16,11,11,498,0
17,10,10,438,0
18,14,14,514,2
19,6,6,461,0
20,9,9,469,0
21,17,17,477,0
22,1,1,443,0
23,5,5,427,0
24,16,16,505,2
25,7,7,429,0
26,10,10,441,0
27,3,3,479,0
28,13,13,452,0
29,12,12,412,0
30,11,11,490,0
31,15,14,482,1
32,4,4,381,0
33,2,2,412,0
34,8,7,448,1
35,3,3,604,3
36,17,17,491,0
37,1,1,443,0
38,12,12,384,0
39,4,4,398,0
40,6,12,378,1
41,2,2,397,0
42,13,13,447,0
43,16,15,608,1
44,5,5,408,0
45,9,9,437,0
