1,2,2,409,0
2,16,16,535,2
3,5,5,416,0
4,1,1,416,0
5,3,3,502,2
6,17,17,465,2
7,12,12,429,0
8,10,10,486,2
9,4,4,346,0
10,9,9,420,0
11,8,8,484,2
12,7,7,414,0
13,6,6,491,2
14,13,13,439,0
15,15,15,493,2
16,11,3,470,1
17,14,14,489,2
18,11,11,494,2
19,15,15,640,3
20,14,14,520,2
21,12,12,403,0
22,1,1,459,2
23,13,13,504,2
24,5,5,458,2
25,16,16,511,2
26,2,2,505,2
27,3,3,507,2
28,8,8,454,2
29,17,17,467,2
30,9,9,435,0
31,4,4,398,0
32,7,7,401,0
33,6,6,461,2
34,10,10,476,2
35,14,14,477,2
36,8,8,545,2
37,2,2,440,0
38,3,3,457,2
39,4,4,393,0
40,5,5,379,0
41,9,9,453,2
42,13,13,435,0
43,11,11,570,2
44,1,1,431,0
45,10,10,465,2
