1,2,2,524,0
2,11,11,535,0
3,1,1,477,0
4,14,14,471,0
5,9,9,478,0
6,7,7,441,0
7,13,13,471,0
8,10,10,503,0
9,5,5,457,0
10,15,15,543,0
11,12,12,450,0
12,4,4,426,0
13,16,16,669,3
14,6,6,409,0
15,8,16,497,1
16,3,3,475,0
17,17,17,533,0
18,16,16,0,2
19,2,2,503,0
20,7,7,434,0
21,13,13,474,0
22,1,1,432,0
23,12,12,435,0
24,14,14,518,0
25,17,17,495,0
26,6,6,447,0
27,9,9,501,0
28,8,8,542,0
29,4,4,422,0
30,11,3,477,1
31,5,5,461,0
32,3,3,467,0
33,15,14,517,1
34,10,10,452,0
35,14,14,485,0
36,11,11,496,0
37,10,10,451,0
38,4,4,386,0
39,2,2,472,0
40,5,5,407,0
41,15,15,496,0
42,17,17,503,0
43,9,9,491,0
44,8,8,460,0
45,6,6,502,0
