1,4,4,423,0
2,14,14,509,0
3,8,8,628,2
4,10,10,429,0
5,3,3,498,0
6,11,11,528,0
7,1,1,439,0
8,12,12,423,0
9,16,16,504,0
10,5,5,394,0
11,17,7,473,1
12,15,15,654,2
13,9,9,466,0
14,7,7,442,0
15,13,13,515,0
16,6,6,401,0
17,2,2,441,0
18,9,9,465,0
19,17,17,559,2
20,10,10,458,0
21,15,14,508,1
22,2,2,450,0
23,11,11,576,2
24,5,5,427,0
25,4,4,387,0
26,12,12,452,0
27,8,16,550,1
28,13,13,517,0
29,14,14,503,0
30,1,1,455,0
31,6,6,451,0
32,7,7,432,0
33,3,3,573,2
34,16,16,521,0
35,6,6,375,0
36,16,16,544,0
37,8,8,441,0
38,2,2,470,0
39,14,14,503,0
40,13,13,449,0
41,7,7,493,0
42,4,4,437,0
43,5,5,447,0
44,10,10,507,0
45,12,12,408,0
